GalaxyID,e1,e2
51342,0.118828,0.108625
51343,0.298128,0.381284
51344,0.0161983,0.111079
51345,-0.293559,-0.0421946
51346,-0.161521,-0.064123
51347,-0.030438,0.0227491
51348,-0.0779841,0.0210723
51349,0.232303,-0.184604
51350,-0.439321,-0.17839
51351,-0.21153,-0.222583
51352,-0.294044,-0.0806548
51353,-0.290134,0.143503
51354,-0.064316,0.220679
51355,-0.0014844,-0.209155
51356,0.347543,0.140477
51357,0.120045,-0.116537
51358,-0.02222,-0.107714
51359,-0.0003048,-0.0770076
51360,0.0938246,-0.330211
51361,-0.209753,-0.217582
51362,-0.166459,-0.193754
51363,0.0819105,0.0422791
51364,-0.0307781,-0.20181
51365,-0.122259,-0.107796
51366,-0.187652,-0.0208205
51367,0.0475944,-0.0308225
51368,-0.302702,-0.190311
51369,-0.0801321,0.192097
51370,0.0261869,-0.109207
51371,0.26494,0.0215804
51372,-0.178238,-0.0825507
51373,0.124746,-0.0841043
51374,0.0785637,-0.147888
51375,0.0778649,-0.0548487
51376,-0.228053,-0.134241
51377,0.0729503,0.12311
51378,-0.286854,-0.129618
51379,-0.0207539,-0.189511
51380,0.213644,0.047349
51381,-0.0151975,-0.106875
51382,0.226626,-0.0075729
51383,0.0658471,0.261572
51384,-0.144945,0.0382646
51385,-0.158136,-0.167197
51386,0.137706,0.0753673
51387,-0.0316169,0.093884
51388,0.224235,-0.171358
51389,-0.128857,0.058925
51390,-0.052822,-0.0858583
51391,0.0075547,0.112967
51392,-0.199857,0.102423
51393,-0.23355,-0.335129
51394,-0.37866,-0.19316
51395,-0.0513462,0.0876945
51396,0.204088,0.235051
51397,-0.152209,-0.131991
51398,-0.476683,-0.273178
51399,0.0373863,0.261046
51400,0.220067,-0.068262
51401,-0.142605,-0.092303
51402,-0.209693,0.223905
51403,-0.172433,-0.0506376
51404,-0.0621902,0.0308142
51405,-0.0884182,0.296971
51406,0.131351,0.0847736
51407,0.290315,-0.0838405
51408,-0.0074445,0.23254
51409,0.134279,-0.0365534
51410,-0.119868,0.121122
51411,0.0613241,-0.140102
51412,0.0256219,0.0678459
51413,0.0032446,-0.0063925
51414,-0.119584,0.114215
51415,-0.0369403,0.0319428
51416,0.0759562,-0.176922
51417,0.141521,0.084123
51418,0.0166121,0.0908636
51419,0.102725,0.170757
51420,-0.110199,-0.0872564
51421,0.0218477,-0.0398382
51422,0.118517,-0.223607
51423,-0.0110913,-0.17475
51424,0.0946561,-0.108499
51425,-0.187449,-0.151979
51426,-0.0624924,0.029223
51427,-0.123443,-0.0389226
51428,0.0062512,-0.0430456
51429,-0.0385032,0.179839
51430,-0.428072,-0.145158
51431,0.191504,0.0749915
51432,0.149818,0.0875279
51433,-0.155042,-0.108045
51434,-0.133089,0.0111963
51435,-0.199231,0.230358
51436,-0.120045,-0.277646
51437,-0.283211,0.189245
51438,0.174894,0.101666
51439,-0.0203067,-0.196326
51440,-0.0044804,0.255221
51441,-0.0561133,0.101166
51442,-0.0691507,0.0623131
51443,0.122981,-0.148893
51444,0.127283,-0.185491
51445,0.089184,0.0590904
51446,0.0315235,-0.0725283
51447,-0.300239,-0.227764
51448,-0.0420322,0.271713
51449,-0.0826214,0.0001134
51450,-0.107263,0.0318351
51451,0.0384738,0.079897
51452,-0.136376,-0.121514
51453,0.0324819,0.364624
51454,0.257655,0.0691895
51455,-0.0537781,-0.0327616
51456,-0.12731,-0.152424
51457,0.126336,-0.115953
51458,0.0614224,-0.210118
51459,0.132997,-0.128427
51460,0.189071,0.195946
51461,0.0791118,-0.363576
51462,-0.205428,0.070178
51463,0.0122787,0.0437916
51464,0.0379091,-0.0344835
51465,-0.11849,0.155192
51466,-0.0490907,-0.033034
51467,-0.21495,0.0704321
51468,0.143292,-0.149036
51469,0.142961,0.100752
51470,-0.228586,0.0042041
51471,-0.140565,0.111822
51472,-0.0156215,-0.063135
51473,0.146631,0.0406127
51474,-0.0363935,-0.0728778
51475,0.268359,-0.119292
51476,0.0070351,-0.107298
51477,0.0583886,-0.060424
51478,0.0590351,0.238382
51479,0.149549,-0.0721427
51480,0.094352,-0.337106
51481,0.0642086,0.140538
51482,-0.101876,0.0424231
51483,0.0363539,0.139945
51484,0.0138386,-0.0098036
51485,0.0233741,0.194002
51486,-0.233401,0.0941618
51487,-0.243687,0.135481
51488,-0.0592757,0.0871219
51489,0.213139,-0.167963
51490,-0.0618021,0.197351
51491,0.117464,-0.0759245
51492,-0.242751,-0.162219
51493,0.0098164,-0.100858
51494,-0.203039,0.0638109
51495,0.0525399,-0.127759
51496,-0.199591,-0.237118
51497,0.0257338,-0.113738
51498,-0.12939,-0.0185417
51499,0.082412,0.13113
51500,-0.018076,-0.0837759
51501,0.0133335,-0.0141703
51502,-0.0166536,-0.278179
51503,0.13098,0.161541
51504,0.219837,0.110616
51505,-0.141235,-0.100109
51506,-0.0425254,0.134302
51507,-0.150462,0.0142993
51508,-0.1041,0.149259
51509,0.50973,-0.231868
51510,-0.174326,0.113053
51511,0.0431854,0.0549993
51512,0.146993,0.0180906
51513,0.306768,-0.244241
51514,0.157682,-0.173611
51515,0.175291,-0.220176
51516,-0.0710076,0.161595
51517,-0.0146224,-0.0417027
51518,-0.228956,-0.109752
51519,0.20227,-0.0257316
51520,-0.15699,-0.0485444
51521,0.0239434,-0.233246
51522,0.0379283,-0.373277
51523,-0.125599,-0.0465357
51524,0.0676313,0.0286974
51525,0.116308,0.0956812
51526,-0.0338584,-0.0464728
51527,-0.264415,0.261483
51528,0.165251,-0.13069
51529,-0.202889,-0.127861
51530,7.22E-05,0.23875
51531,-0.0740815,0.0878903
51532,0.0430055,-0.285453
51533,0.0498937,0.188148
51534,-0.195691,-0.115321
51535,-0.124168,-0.0239687
51536,0.157426,-0.21107
51537,-0.0665613,0.0676952
51538,0.097723,-0.0460226
51539,-0.149797,-0.217048
51540,-0.20481,-0.0917708
51541,0.0544469,-0.14772
51542,-0.274419,-0.0190108
51543,0.328422,0.0535748
51544,0.123362,0.19314
51545,0.0098976,-0.0155161
51546,0.150513,0.034459
51547,-0.1352,0.022878
51548,-0.1936,0.0296911
51549,-0.0368779,-0.0280588
51550,-0.121264,-0.111261
51551,-0.0484665,-0.0420085
51552,0.086443,0.0249555
51553,0.120463,-0.120345
51554,0.137381,-0.0411397
51555,0.0548011,-0.280173
51556,-0.0835264,0.170759
51557,0.256846,-0.214399
51558,0.217531,-0.0324264
51559,-0.0915347,-0.0769567
51560,-0.352147,-0.05762
51561,0.0197509,0.299551
51562,0.240243,0.295108
51563,0.292617,0.057525
51564,0.392814,-0.236713
51565,-0.0363948,0.107963
51566,0.124073,-0.0357524
51567,0.175483,-0.0750981
51568,-0.157539,-0.0124309
51569,-0.128182,0.0438596
51570,0.0171104,-0.0301601
51571,0.084025,-0.162476
51572,0.114245,-0.223082
51573,0.0270096,0.08797
51574,0.092712,0.0311283
51575,-0.0177029,-0.0256711
51576,-0.0895187,0.0661958
51577,0.38089,-0.0808385
51578,0.124525,0.0057371
51579,0.129087,-0.152371
51580,-0.300137,-0.183009
51581,-0.213969,0.0516327
51582,-0.0072183,0.0792026
51583,0.0783385,-0.240556
51584,-0.16358,0.0688057
51585,0.258069,-0.0787719
51586,-0.146014,-0.0143433
51587,0.0309217,0.119383
51588,0.184607,-0.108224
51589,0.0709392,-0.217811
51590,0.148826,-0.052531
51591,-0.143616,0.0007629
51592,0.215771,0.102985
51593,0.156151,-0.302369
51594,-0.099083,0.162242
51595,-0.236582,0.120179
51596,-0.153809,-0.0010447
51597,0.182271,-0.123179
51598,0.0114785,0.164768
51599,0.310203,0.0439477
51600,0.0790627,0.0445248
51601,-0.323642,-0.0126283
51602,0.102806,-0.0590927
51603,-0.211312,-0.0994838
51604,0.0033602,0.0326134
51605,-0.101291,0.0283022
51606,0.107574,0.201375
51607,-0.0274929,-0.0671991
51608,0.355047,0.125252
51609,-0.139852,-0.0569267
51610,0.148992,0.114516
51611,0.106709,-0.356175
51612,-0.0911986,0.0770549
51613,-0.169425,-0.102473
51614,-0.0555181,0.202538
51615,0.074572,-0.131749
51616,0.040275,0.296878
51617,-0.124123,-0.0946026
51618,-0.226434,-0.0958418
51619,0.147822,0.143887
51620,0.0670525,-0.238789
51621,-0.15882,0.127003
51622,0.226772,0.107599
51623,-0.031859,-0.112744
51624,-0.165102,-0.202999
51625,0.21392,-0.24963
51626,0.0713238,0.38354
51627,-0.0094677,-0.0165398
51628,-0.0758248,-0.0296779
51629,-0.0771689,-0.222978
51630,-0.15857,-0.0425019
51631,0.075716,-0.349083
51632,-0.060785,0.083844
51633,0.173016,-0.0194635
51634,0.0641974,0.0356546
51635,-0.0762854,0.0752882
51636,0.0098854,-0.0851342
51637,0.0137838,-0.21435
51638,-0.055449,-0.161255
51639,-0.170185,0.0575789
51640,0.0058919,0.0556538
51641,0.16493,0.0661802
51642,0.139096,-0.217
51643,0.184408,-0.0791568
51644,0.0675924,0.0792777
51645,0.0239455,-0.0232825
51646,0.0443515,0.0379453
51647,0.119767,-0.0928821
51648,0.280419,0.167162
51649,-0.0872647,0.0451124
51650,0.116695,0.0357205
51651,0.0165455,-0.108204
51652,0.0291962,0.10792
51653,0.145618,-0.0112491
51654,-0.0762256,0.0309437
51655,0.379526,0.191237
51656,0.0419097,-0.0564898
51657,-0.0387497,-0.0530179
51658,0.213472,0.0272285
51659,-0.154458,0.288608
51660,0.0616855,-0.0196715
51661,0.0663458,0.146888
51662,0.162715,-0.121073
51663,0.104074,-0.189537
51664,0.137356,0.203599
51665,0.10834,0.0034419
51666,-0.0739063,-0.412799
51667,0.0493095,0.0019905
51668,0.300786,0.167951
51669,0.0046113,-0.123587
51670,-0.0874587,-0.208228
51671,-0.344701,-0.0967877
51672,-0.168312,-0.0116028
51673,-0.0677544,-0.136207
51674,-0.31556,0.198275
51675,0.176437,0.170599
51676,-0.0353264,0.0094266
51677,0.419805,-0.147655
51678,0.0030265,0.0721615
51679,0.0242404,-0.200284
51680,-0.195112,-0.0698515
51681,-0.0899551,0.076571
51682,-0.053676,0.0444875
51683,-0.0575282,-0.172373
51684,0.201996,-0.152018
51685,-0.132069,0.214987
51686,0.0084125,-0.0702941
51687,-0.162459,0.0988554
51688,-0.052968,0.112236
51689,-0.220048,-0.108511
51690,-0.260659,0.0101474
51691,0.511244,-0.158047
51692,-0.0578379,-0.0675309
51693,-0.241566,-0.17214
51694,-0.165584,-0.0175905
51695,0.208169,-0.259591
51696,0.248519,0.102969
51697,0.091018,-0.23321
51698,-0.123527,0.0183901
51699,-0.111277,-0.0889675
51700,0.0937559,0.0220341
51701,0.069202,-0.124681
51702,-0.0390674,-0.0164175
51703,0.0270012,0.0097386
51704,0.209627,-0.209561
51705,-0.0966025,-0.0389367
51706,-0.0828321,0.4123
51707,-0.166976,0.0503153
51708,0.0413464,0.0619965
51709,-0.127757,-0.0795487
51710,0.0252416,-0.0141686
51711,-0.128358,-0.20565
51712,0.15424,0.0829898
51713,-0.11594,0.0281488
51714,0.262639,0.166118
51715,0.094167,-0.0444303
51716,-0.127586,0.0326738
51717,-0.13761,0.147837
51718,-0.196962,-0.008511
51719,0.219156,-0.186687
51720,0.257668,-0.124333
51721,-0.0081093,0.0414062
51722,0.0407076,0.254973
51723,0.084214,0.179329
51724,-0.0135337,0.113784
51725,-0.114534,0.053844
51726,-0.0492238,0.0810403
51727,-0.0769806,0.0835531
51728,-0.0709641,0.143907
51729,0.083678,0.168464
51730,0.308575,-0.0943519
51731,-0.119262,-0.111468
51732,-0.0079063,0.0238782
51733,-0.0922593,0.110182
51734,0.0721322,0.0700561
51735,0.129697,-0.116967
51736,-0.374372,-0.264331
51737,-0.103655,-0.120336
51738,0.0918609,0.206681
51739,-0.11045,-0.0764226
51740,-0.0089717,0.235747
51741,0.108092,-0.0418983
51742,-0.22902,-0.157734
51743,0.308764,0.0333397
51744,-0.168405,-0.102897
51745,-0.0095841,-0.228578
51746,0.308588,0.004684
51747,0.0370621,-0.0945455
51748,0.052424,0.0157652
51749,0.0193119,0.0125492
51750,-0.168563,-0.123903
51751,0.001478,-0.110585
51752,0.38699,-0.0016877
51753,-0.0356354,0.115962
51754,-0.115193,0.142961
51755,0.105703,0.19952
51756,-0.210759,0.136145
51757,0.113056,0.101074
51758,-0.029161,-0.0620606
51759,0.161537,-0.154682
51760,-0.28251,0.203626
51761,0.160457,0.0308125
51762,0.10228,-0.109171
51763,-0.0630711,-0.140161
51764,-0.181804,-0.0521067
51765,0.080408,0.10819
51766,0.0350115,-0.0528232
51767,0.12974,-0.0637474
51768,0.086483,-0.214197
51769,0.261259,0.0744075
51770,-0.223494,0.0342836
51771,-0.0857975,0.183626
51772,0.270071,0.121821
51773,-0.0430944,-0.0496083
51774,0.196189,-0.305012
51775,-0.139327,-0.132659
51776,-0.166209,0.0742589
51777,0.169718,0.0082039
51778,-0.2582,-0.173828
51779,0.0343182,0.0936902
51780,-0.0048566,-0.134144
51781,0.286551,0.143637
51782,0.303772,-0.0864025
51783,0.0175345,-0.178016
51784,0.0617755,0.0295943
51785,-0.231021,0.0690892
51786,0.0369404,0.146691
51787,-0.216032,0.300217
51788,-0.275225,0.0518283
51789,-0.20793,-0.120679
51790,0.0111911,0.239264
51791,0.102669,0.191019
51792,0.147715,-0.119132
51793,-0.235698,-0.0035831
51794,0.141298,0.142809
51795,0.100071,0.562696
51796,0.117551,0.199552
51797,0.16253,-0.263045
51798,-0.11508,0.0715113
51799,0.247829,0.242105
51800,-0.0714785,-0.0490561
51801,0.0195201,0.155367
51802,-0.219994,-0.091899
51803,0.0783598,0.0463614
51804,-0.0747979,0.048783
51805,-0.222502,0.023907
51806,0.275815,-0.237335
51807,-0.0825341,0.109365
51808,0.299463,-0.0249799
51809,-0.0167586,0.0469698
51810,0.122042,-0.0040877
51811,-0.0294472,0.131088
51812,0.150772,0.0363106
51813,0.194865,0.123514
51814,0.0690075,-0.0772051
51815,-0.0866359,-0.351904
51816,-0.0096245,0.0665794
51817,0.0328571,0.148382
51818,0.032011,0.13471
51819,0.087996,0.198043
51820,-0.208269,0.217448
51821,-0.201078,0.0506016
51822,0.042521,-0.106992
51823,-0.204076,-0.0908627
51824,0.0665186,0.107646
51825,-0.046943,0.106403
51826,-0.0372371,-0.0541564
51827,-0.0665575,-0.108707
51828,-0.0904166,-0.132786
51829,0.0230504,-0.0385578
51830,0.204129,-0.322159
51831,-0.192714,-0.0967585
51832,-0.309644,-0.0096174
51833,-0.0921193,-0.23122
51834,-0.230034,-0.213628
51835,0.010935,0.252889
51836,0.412787,-0.0204858
51837,0.0851307,-0.174847
51838,0.185182,0.180193
51839,0.0631166,0.162813
51840,-0.0374362,0.0191405
51841,-0.269546,0.27139
51842,-0.0252285,0.102546
51843,0.127564,0.248847
51844,-0.100746,-0.187624
51845,0.103444,0.172388
51846,-0.0606151,-0.081204
51847,-0.186362,-0.103068
51848,-0.0326396,-0.289459
51849,-0.0163265,0.0908861
51850,-0.061882,-0.0908273
51851,0.152597,-0.0905828
51852,-0.156911,-0.210955
51853,0.0275542,-0.191362
51854,-0.0963418,-0.38241
51855,0.0190124,-0.328485
51856,0.122601,0.159537
51857,-0.304006,-0.162731
51858,0.201452,0.172888
51859,0.190647,0.190124
51860,-0.138741,-0.0947555
51861,0.0363677,-0.0099588
51862,0.19389,-0.0465906
51863,-0.144592,0.1118
51864,0.140411,-0.0359663
51865,0.0259492,-0.0421661
51866,0.365575,-0.0958986
51867,-0.273811,-0.0351918
51868,0.0481052,0.0958288
51869,-0.0091017,-0.105991
51870,0.129336,0.10811
51871,-0.108783,-0.249657
51872,0.279769,-0.0019402
51873,-0.122968,-0.233297
51874,0.0511769,0.0008197
51875,0.0571135,-0.100331
51876,0.0342167,0.0091712
51877,0.0266361,0.227344
51878,-0.189589,0.313549
51879,-0.0091839,0.122562
51880,-0.107559,-0.0263665
51881,0.0398666,-0.0767106
51882,-0.177427,0.0203428
51883,0.0715529,0.0361142
51884,0.11423,-0.0127214
51885,-0.0599282,0.0039223
51886,0.175653,-0.0955237
51887,-0.274842,-0.213798
51888,0.0373821,-0.196384
51889,-0.0245673,0.124993
51890,-0.224076,-0.0589305
51891,0.0082884,-0.0328528
51892,-0.0129351,-0.118884
51893,0.074874,0.144157
51894,-0.276052,-0.0209695
51895,0.0162201,-0.102685
51896,0.141643,0.0849646
51897,0.0797404,-0.024065
51898,-0.179522,-0.0818297
51899,0.287623,-0.0891274
51900,0.236536,0.0428861
51901,0.0155419,0.022003
51902,-0.241586,-0.0905591
51903,-0.0890105,-0.284516
51904,-0.0298609,0.121085
51905,0.21536,-0.12564
51906,-0.264707,0.244329
51907,0.0437425,0.0147414
51908,0.015827,-0.0979783
51909,0.0466498,-0.257685
51910,-0.155632,-0.127313
51911,0.057719,0.0744633
51912,0.143275,-0.0668552
51913,-0.239032,-0.131667
51914,-0.145184,-0.0055923
51915,-0.338464,0.166984
51916,-0.0435931,0.0386539
51917,-0.391845,-0.163318
51918,-0.131421,0.024617
51919,-0.124472,0.0167181
51920,-0.304241,-0.0382637
51921,0.0260689,-0.0944989
51922,0.0495741,0.239074
51923,-0.254519,0.0887388
51924,0.0389221,-0.0477378
51925,0.156508,-0.244061
51926,-0.117878,-0.110143
51927,0.118679,0.0573981
51928,-0.0995904,-0.0797529
51929,-0.058237,0.117835
51930,0.0572545,-0.0269258
51931,-0.442849,0.0818647
51932,0.0074929,0.0871991
51933,0.0655779,0.0585391
51934,0.104368,-0.125359
51935,0.0161321,0.0584394
51936,0.172668,0.127057
51937,-0.0348715,0.13371
51938,0.146593,-0.0219317
51939,-0.0889659,-0.0553944
51940,-0.0376134,0.141717
51941,-0.26894,-0.0892162
51942,0.0759781,0.0751933
51943,0.157253,0.0647522
51944,-0.186136,0.083283
51945,0.0652343,0.338464
51946,0.180761,-0.033445
51947,0.415722,-0.0935192
51948,0.160867,-0.202157
51949,-0.084137,0.214197
51950,-0.0153032,0.133283
51951,-0.121457,0.0451242
51952,-0.138305,-0.0038326
51953,-0.150103,0.10777
51954,0.239679,0.192474
51955,0.123362,0.228235
51956,0.0412661,-0.108004
51957,0.030738,0.0387164
51958,-0.127847,-0.0382751
51959,0.0286794,0.128286
51960,0.0179888,0.123612
51961,0.211162,-0.0473877
51962,-0.119794,0.34218
51963,0.0365155,0.170569
51964,-0.073871,0.149308
51965,0.0300648,0.246137
51966,0.0074623,0.0724343
51967,-0.102949,-0.104129
51968,-0.156987,-0.19922
51969,0.100587,-0.197984
51970,-0.0664461,-0.208191
51971,-0.192438,0.207515
51972,-0.0391881,-0.234156
51973,-0.112787,0.295313
51974,-0.0433509,-0.011867
51975,-0.010676,-0.33242
51976,-0.27199,-0.0560995
51977,0.197137,0.0752759
51978,0.314012,0.220727
51979,-0.202768,0.0211279
51980,0.130546,-0.269472
51981,0.175201,-0.003949
51982,-0.14304,-0.0583834
51983,0.088337,-0.246421
51984,0.191786,0.140059
51985,0.0750075,0.091906
51986,0.338883,0.0516655
51987,-0.0563519,0.190846
51988,0.083733,-0.0173985
51989,-0.151573,0.0062961
51990,0.108374,0.284483
51991,0.184076,0.110863
51992,-0.261341,0.044715
51993,0.172389,0.0036709
51994,0.13509,-0.0935541
51995,0.0390095,0.0474702
51996,-0.0886119,-0.338646
51997,0.0188768,-0.0623096
51998,-0.147587,0.266373
51999,0.0438332,-0.0351098
52000,-0.110804,-0.158271
52001,-0.101549,0.0065354
52002,0.146546,-0.0759741
52003,0.189861,-0.0255972
52004,0.118899,-0.0308469
52005,-0.219234,-0.0411532
52006,-0.0260974,-0.166958
52007,0.0477282,0.192237
52008,0.173562,0.2701
52009,0.141202,-0.0846083
52010,0.280239,0.247764
52011,-0.366811,0.0384736
52012,-0.0246883,-0.0090835
52013,0.0522335,-0.0738968
52014,-0.0715485,-0.0160476
52015,-0.317514,0.258828
52016,0.0872103,-0.114336
52017,0.0023189,0.0324719
52018,-0.179454,-0.0792359
52019,0.0719258,-0.107544
52020,0.0396015,0.14543
52021,-0.0850412,0.0330882
52022,-0.132226,-0.0185706
52023,0.149878,0.293909
52024,0.205889,0.107128
52025,0.229737,-0.100772
52026,0.22107,-0.0111252
52027,0.145344,0.0364616
52028,0.100396,-0.0258877
52029,0.09543,0.0400404
52030,-0.0877521,0.0577188
52031,-0.124147,-0.143497
52032,0.080473,-0.0329763
52033,-0.0852097,0.0164982
52034,0.148071,0.0373984
52035,-0.272709,-0.0974889
52036,0.0581613,0.0160378
52037,0.060086,-0.291477
52038,0.0168434,-0.0549384
52039,-0.179951,0.106143
52040,0.0222794,-0.132161
52041,-0.0291302,0.0205057
52042,0.0360981,-0.0170266
52043,0.0041543,0.174787
52044,-0.113744,0.0622336
52045,0.0166127,-0.0092676
52046,-0.0976703,0.144186
52047,0.132725,-0.251305
52048,0.0147138,-0.0866929
52049,0.224387,0.219374
52050,0.0525292,0.0862207
52051,-0.270562,-0.412004
52052,0.220349,0.221949
52053,0.259948,-0.233877
52054,0.0487024,0.136106
52055,-0.228155,0.159281
52056,0.151335,-0.0025947
52057,-0.175875,-0.23557
52058,-0.134423,-0.0715297
52059,0.0017951,-0.135854
52060,-0.143359,-0.0798393
52061,-0.0424863,-0.241154
52062,-0.0952958,-0.0766785
52063,-0.0291291,0.0261143
52064,-0.210427,0.0549723
52065,0.151082,0.203825
52066,0.10278,0.319516
52067,0.0247878,-0.203316
52068,-0.0111301,0.0876636
52069,-0.313269,0.093698
52070,0.121563,0.246541
52071,0.0506765,-0.168806
52072,0.0204263,0.128597
52073,0.083716,0.0807398
52074,0.08018,0.056836
52075,0.177585,0.166115
52076,-0.156166,-0.18693
52077,-0.0102803,-0.008291
52078,0.215698,0.0235831
52079,0.240029,-0.1138
52080,-0.0426788,0.135164
52081,0.080635,-0.118228
52082,0.090505,0.287676
52083,-0.0857005,-0.0288103
52084,0.099708,-0.121872
52085,0.374623,-0.106902
52086,0.112149,-0.0254414
52087,0.112193,0.0372716
52088,0.111341,0.124868
52089,0.280045,0.0575259
52090,-0.116157,0.154652
52091,0.0276312,0.0985341
52092,0.021592,-0.0008037
52093,0.0063432,-0.227152
52094,-0.0327012,0.0722644
52095,0.0295619,-0.140847
52096,-0.298062,-0.059968
52097,-0.0823028,0.166144
52098,-0.189784,-0.101675
52099,-0.0291911,-0.0213797
52100,0.0453186,-0.375614
52101,0.259655,-0.0889852
52102,0.0650324,-0.0520261
52103,0.197713,0.114961
52104,-0.0780207,0.222791
52105,0.305905,-0.195944
52106,-0.147302,0.15559
52107,0.222407,0.0286959
52108,0.155509,0.36175
52109,-0.110021,-0.0543137
52110,-0.0950932,-0.0570328
52111,0.207532,-0.119185
52112,-0.10224,0.151346
52113,-0.0730062,-0.130396
52114,-0.0408373,-0.137989
52115,-0.04009,0.124867
52116,-0.281384,-0.144311
52117,-0.266076,0.43135
52118,0.129207,-0.182072
52119,0.196342,-0.0265196
52120,-0.172604,0.097209
52121,0.128948,0.0374262
52122,-0.116615,0.0656057
52123,0.160067,-0.0879102
52124,0.193969,-0.0316327
52125,0.376797,0.0775948
52126,-0.262875,-0.0559604
52127,-0.268609,0.028204
52128,-0.14349,-0.0536406
52129,-0.0859698,0.0731709
52130,0.243551,-0.0578945
52131,-0.0404969,0.0320567
52132,-0.179082,-0.270824
52133,-0.0942126,0.139169
52134,0.0757677,0.0287694
52135,0.0213361,0.110155
52136,0.0752756,-0.030556
52137,0.0588114,0.0823266
52138,-0.284484,0.134178
52139,-0.0893803,-0.0564712
52140,-0.0096642,-0.0304915
52141,-0.147162,0.1136
52142,0.227826,0.0963756
52143,0.214132,-0.0957309
52144,-0.0195291,-0.340295
52145,0.197714,-0.0967786
52146,0.0282379,0.0219603
52147,0.0747555,-0.230141
52148,0.161647,-0.016994
52149,-0.289238,-0.176734
52150,-0.0728002,-0.0353198
52151,0.155421,-0.0009863
52152,-0.15785,0.0616859
52153,0.127828,0.0104384
52154,0.179335,0.0171241
52155,-0.28896,-0.0938611
52156,-0.197579,-0.200818
52157,0.317673,-0.207035
52158,-0.0623188,-0.185011
52159,-0.104158,0.0670947
52160,-0.318644,-0.0865696
52161,0.0294735,-0.122102
52162,0.31628,0.182498
52163,0.095909,-0.153955
52164,0.0799533,-0.0975369
52165,-0.28529,0.0827262
52166,0.0846822,0.167265
52167,-0.134198,-0.167124
52168,-0.046783,-0.115086
52169,0.186302,0.108043
52170,-0.105232,-0.205201
52171,-0.0553597,0.178111
52172,0.170717,-0.215426
52173,0.0407332,0.0696566
52174,-0.0956259,0.343193
52175,-0.272755,-0.203841
52176,0.0118636,-0.0647111
52177,0.087827,0.126642
52178,0.124694,-0.19119
52179,-0.105252,-0.166789
52180,-0.122108,-0.0709417
52181,0.0454802,-0.162949
52182,0.244758,0.0815331
52183,-0.162531,0.037508
52184,-0.0245248,0.0362571
52185,0.0811478,-0.150504
52186,0.0148618,-0.121195
52187,-0.233731,-0.0424723
52188,0.030154,-0.0588389
52189,-0.0113508,-0.0302256
52190,-0.0445711,0.429403
52191,0.34959,-0.087897
52192,0.0385996,-0.0927287
52193,-0.101865,0.0414517
52194,0.226589,-0.0776557
52195,-0.209866,-0.27489
52196,0.12553,0.165549
52197,-0.31803,-0.209643
52198,0.0401974,-0.0767326
52199,-0.138939,0.0418438
52200,0.0424615,0.358549
52201,-0.116274,0.107812
52202,-0.0286583,0.0138517
52203,-0.158269,-0.0828905
52204,0.253699,-0.0056722
52205,0.0589788,-0.0268686
52206,0.0453659,0.30472
52207,-0.0673604,-0.0290908
52208,-0.046401,0.0091032
52209,0.151707,0.163297
52210,-0.007695,0.0601929
52211,0.154463,0.163635
52212,0.284059,-0.186728
52213,-0.0712768,0.296553
52214,0.0765568,0.119822
52215,-0.0465736,0.287923
52216,0.161651,0.0127377
52217,-0.0130179,-0.128408
52218,-0.105865,0.176345
52219,-0.171209,0.0701211
52220,0.094768,-0.0163193
52221,-0.170346,-0.022443
52222,0.311458,0.0124717
52223,-0.0441596,0.113515
52224,-0.0454539,0.130031
52225,-0.311955,0.211035
52226,0.0629836,0.0875088
52227,0.14034,0.0109082
52228,0.121367,-0.0186454
52229,-0.339213,0.144664
52230,0.104391,-0.0006654
52231,-0.056056,-0.0623252
52232,0.082468,0.0167635
52233,-0.0670326,-0.134824
52234,0.0182982,-0.297523
52235,0.120956,0.198322
52236,0.210693,-0.22764
52237,0.0329459,-0.0255976
52238,-0.0624899,-0.177561
52239,-0.496749,-0.0422211
52240,-0.0831748,0.076931
52241,0.0635142,-0.0015393
52242,-0.0969087,-0.0196272
52243,0.11547,-0.0880127
52244,-0.0684833,-0.0081982
52245,0.100809,-0.0374703
52246,0.167573,0.113494
52247,-0.21009,0.0399965
52248,-0.0909302,0.116277
52249,-0.156429,0.115954
52250,0.213291,-0.0459004
52251,0.213698,-0.112226
52252,-0.0032905,0.0915082
52253,0.163239,-0.113735
52254,0.182387,-0.182279
52255,-0.176614,0.0169818
52256,0.0208907,0.201568
52257,0.21962,0.0346905
52258,0.146366,-0.0015984
52259,0.205616,0.128137
52260,0.0423592,0.0992192
52261,0.104238,-0.249467
52262,0.0447898,0.0825824
52263,0.185072,0.0208976
52264,-0.0561873,0.124914
52265,-0.0098447,0.212375
52266,0.137886,0.0552637
52267,0.158242,0.0698975
52268,-0.332755,0.230311
52269,0.189178,-0.011836
52270,-0.331555,0.0918283
52271,0.267477,0.0210863
52272,-0.0486607,-0.0085536
52273,-0.0866039,0.257779
52274,0.179537,0.192113
52275,-0.186634,-0.176782
52276,-0.283654,-0.184555
52277,-0.070746,-0.087061
52278,-0.307656,0.0230557
52279,0.143933,-0.0889508
52280,0.316284,0.0690653
52281,0.0528203,-0.0096692
52282,0.0855097,0.0576923
52283,-0.174056,0.215669
52284,-0.0300229,-0.303571
52285,-0.324044,-0.211481
